,user_id,quote_id,liked
96109,13,6006,0.6
96110,14,6006,0.5
96111,15,6006,0.4
96112,0,6007,0.8
96113,1,6007,0.9
96114,2,6007,0.7
96115,3,6007,0.6
96116,4,6007,0.8
96117,5,6007,0.9
96118,6,6007,0.8
96119,7,6007,0.9
96120,8,6007,0.6
96121,9,6007,0.5
96122,10,6007,0.4
96123,11,6007,0.5
96124,12,6007,0.4
96125,13,6007,0.5
96126,14,6007,0.8
96127,15,6007,0.4
96128,0,6008,0.7
96129,1,6008,0.8
96130,2,6008,0.9
96131,3,6008,0.6
96132,4,6008,0.7
96133,5,6008,0.5
96134,6,6008,0.6
96135,7,6008,0.4
96136,8,6008,0.3
96137,9,6008,0.5
96138,10,6008,0.5
96139,11,6008,0.9
96140,12,6008,0.2
96141,13,6008,0.4
96142,14,6008,0.3
96143,15,6008,0.2
96144,0,6009,0.8
96145,1,6009,0.7
96146,2,6009,0.5
96147,3,6009,0.4
96148,4,6009,0.6
96149,5,6009,0.9
96150,6,6009,0.8
96151,7,6009,1.0
96152,8,6009,0.4
96153,9,6009,0.5
96154,10,6009,0.3
96155,11,6009,0.2
96156,12,6009,0.7
96157,13,6009,0.5
96158,14,6009,0.9
96159,15,6009,0.6
96160,0,6010,0.9
96161,1,6010,1.0
96162,2,6010,0.8
96163,3,6010,0.7
96164,4,6010,0.6
96165,5,6010,0.8
96166,6,6010,0.7
96167,7,6010,0.5
96168,8,6010,0.6
96169,9,6010,0.4
96170,10,6010,0.3
96171,11,6010,0.6
96172,12,6010,0.4
96173,13,6010,0.5
96174,14,6010,0.4
96175,15,6010,0.3
96176,0,6011,0.8
96177,1,6011,0.9
96178,2,6011,1.0
96179,3,6011,0.7
96180,4,6011,0.9
96181,5,6011,0.6
96182,6,6011,0.8
96183,7,6011,0.7
96184,8,6011,0.8
96185,9,6011,0.6
96186,10,6011,0.5
96187,11,6011,0.9
96188,12,6011,0.6
96189,13,6011,0.8
96190,14,6011,0.9
96191,15,6011,0.6
96192,0,6012,0.8
96193,1,6012,0.7
96194,2,6012,0.7
96195,3,6012,0.6
96196,4,6012,0.8
96197,5,6012,0.9
96198,6,6012,0.8
96199,7,6012,0.9
96200,8,6012,0.5
96201,9,6012,0.6
96202,10,6012,0.5
96203,11,6012,0.5
96204,12,6012,0.4
96205,13,6012,0.6
96206,14,6012,0.9
96207,15,6012,0.4
96208,0,6013,0.8
96209,1,6013,0.9
96210,2,6013,0.7
96211,3,6013,0.6
96212,4,6013,0.8
96213,5,6013,0.6
96214,6,6013,0.5
96215,7,6013,0.7
96216,8,6013,0.7
96217,9,6013,0.4
96218,10,6013,0.3
96219,11,6013,0.5
96220,12,6013,0.6
96221,13,6013,0.8
96222,14,6013,0.6
96223,15,6013,0.4
96224,0,6014,0.9
96225,1,6014,0.8
96226,2,6014,0.7
96227,3,6014,0.6
96228,4,6014,0.8
96229,5,6014,1.0
96230,6,6014,0.9
96231,7,6014,1.0
96232,8,6014,0.5
96233,9,6014,0.4
96234,10,6014,0.3
96235,11,6014,0.4
96236,12,6014,0.2
96237,13,6014,0.6
96238,14,6014,0.7
96239,15,6014,0.2
96240,0,6015,0.8
96241,1,6015,0.9
96242,2,6015,0.7
96243,3,6015,0.6
96244,4,6015,0.8
96245,5,6015,0.5
96246,6,6015,0.4
96247,7,6015,0.6
96248,8,6015,0.7
96249,9,6015,0.3
96250,10,6015,0.2
96251,11,6015,0.7
96252,12,6015,0.4
96253,13,6015,0.8
96254,14,6015,0.5
96255,15,6015,0.3
96256,0,6016,0.9
96257,1,6016,1.0
96258,2,6016,1.0
96259,3,6016,0.8
96260,4,6016,0.9
96261,5,6016,0.6
96262,6,6016,0.7
96263,7,6016,0.5
96264,8,6016,0.8
96265,9,6016,0.4
96266,10,6016,0.5
96267,11,6016,0.9
96268,12,6016,0.3
96269,13,6016,0.8
96270,14,6016,0.6
96271,15,6016,0.4
96272,0,6017,0.8
96273,1,6017,0.9
96274,2,6017,0.8
96275,3,6017,0.7
96276,4,6017,0.7
96277,5,6017,0.5
96278,6,6017,0.6
96279,7,6017,0.6
96280,8,6017,0.8
96281,9,6017,0.4
96282,10,6017,0.5
96283,11,6017,0.6
96284,12,6017,0.7
96285,13,6017,0.8
96286,14,6017,0.7
96287,15,6017,0.6
96288,0,6018,0.8
96289,1,6018,0.9
96290,2,6018,0.7
96291,3,6018,0.6
96292,4,6018,0.8
96293,5,6018,0.9
96294,6,6018,0.8
96295,7,6018,0.7
96296,8,6018,0.5
96297,9,6018,0.5
96298,10,6018,0.4
96299,11,6018,0.6
96300,12,6018,0.3
96301,13,6018,0.4
96302,14,6018,0.7
96303,15,6018,0.3
96304,0,6019,0.9
96305,1,6019,1.0
96306,2,6019,0.8
96307,3,6019,0.7
96308,4,6019,0.8
96309,5,6019,0.6
96310,6,6019,0.5
96311,7,6019,0.6
96312,8,6019,0.7
96313,9,6019,0.4
96314,10,6019,0.4
96315,11,6019,0.7
96316,12,6019,0.5
96317,13,6019,0.8
96318,14,6019,0.5
96319,15,6019,0.4
96320,0,6020,0.9
96321,1,6020,1.0
96322,2,6020,0.8
96323,3,6020,0.9
96324,4,6020,0.7
96325,5,6020,0.5
96326,6,6020,0.6
96327,7,6020,0.4
96328,8,6020,0.6
96329,9,6020,0.3
96330,10,6020,0.2
96331,11,6020,0.9
96332,12,6020,0.2
96333,13,6020,0.7
96334,14,6020,0.3
96335,15,6020,0.2
96336,0,6021,0.9
96337,1,6021,0.8
96338,2,6021,0.7
96339,3,6021,0.6
96340,4,6021,0.8
96341,5,6021,0.5
96342,6,6021,0.4
96343,7,6021,0.6
96344,8,6021,0.9
96345,9,6021,0.4
96346,10,6021,0.3
96347,11,6021,0.5
96348,12,6021,0.7
96349,13,6021,0.8
96350,14,6021,0.6
96351,15,6021,0.5
96352,0,6022,0.7
96353,1,6022,0.6
96354,2,6022,0.8
96355,3,6022,0.5
96356,4,6022,0.7
96357,5,6022,0.9
96358,6,6022,1.0
96359,7,6022,0.8
96360,8,6022,0.4
96361,9,6022,0.6
96362,10,6022,0.7
96363,11,6022,0.5
96364,12,6022,0.3
96365,13,6022,0.4
96366,14,6022,0.7
96367,15,6022,0.3
96368,0,6023,0.9
96369,1,6023,1.0
96370,2,6023,0.9
96371,3,6023,0.8
96372,4,6023,0.9
96373,5,6023,0.6
96374,6,6023,0.6
96375,7,6023,0.5
96376,8,6023,1.0
96377,9,6023,0.4
96378,10,6023,0.4
96379,11,6023,0.8
96380,12,6023,0.7
96381,13,6023,1.0
96382,14,6023,0.7
96383,15,6023,0.7
96384,0,6024,0.9
96385,1,6024,0.9
96386,2,6024,0.8
96387,3,6024,0.7
96388,4,6024,0.8
96389,5,6024,0.6
96390,6,6024,0.6
96391,7,6024,0.7
96392,8,6024,0.9
96393,9,6024,0.5
96394,10,6024,0.4
96395,11,6024,0.7
96396,12,6024,0.8
96397,13,6024,0.9
96398,14,6024,0.7
96399,15,6024,0.6
96400,0,6025,0.9
96401,1,6025,0.8
96402,2,6025,0.7
96403,3,6025,0.6
96404,4,6025,1.0
96405,5,6025,0.4
96406,6,6025,0.5
96407,7,6025,0.6
96408,8,6025,0.9
96409,9,6025,0.3
96410,10,6025,0.4
96411,11,6025,0.5
96412,12,6025,0.8
96413,13,6025,1.0
96414,14,6025,0.7
96415,15,6025,0.6
96416,0,6026,0.9
96417,1,6026,0.8
96418,2,6026,0.7
96419,3,6026,0.6
96420,4,6026,0.8
96421,5,6026,0.5
96422,6,6026,0.4
96423,7,6026,0.6
96424,8,6026,0.8
96425,9,6026,0.4
96426,10,6026,0.3
96427,11,6026,0.7
96428,12,6026,0.8
96429,13,6026,0.9
96430,14,6026,0.5
96431,15,6026,0.4
96432,0,6027,0.9
96433,1,6027,1.0
96434,2,6027,0.8
96435,3,6027,0.7
96436,4,6027,0.8
96437,5,6027,0.6
96438,6,6027,0.7
96439,7,6027,0.9
96440,8,6027,0.6
96441,9,6027,0.5
96442,10,6027,0.4
96443,11,6027,0.5
96444,12,6027,0.4
96445,13,6027,0.6
96446,14,6027,0.8
96447,15,6027,0.4
96448,0,6028,0.9
96449,1,6028,1.0
96450,2,6028,0.9
96451,3,6028,0.8
96452,4,6028,1.0
96453,5,6028,0.6
96454,6,6028,0.7
96455,7,6028,0.5
96456,8,6028,0.9
96457,9,6028,0.4
96458,10,6028,0.3
96459,11,6028,0.8
96460,12,6028,0.5
96461,13,6028,1.0
96462,14,6028,0.6
96463,15,6028,0.4
96464,0,6029,0.8
96465,1,6029,0.9
96466,2,6029,0.8
96467,3,6029,0.7
96468,4,6029,0.9
96469,5,6029,0.6
96470,6,6029,0.6
96471,7,6029,0.5
96472,8,6029,0.7
96473,9,6029,0.4
96474,10,6029,0.3
96475,11,6029,0.6
96476,12,6029,0.4
96477,13,6029,0.8
96478,14,6029,0.5
96479,15,6029,0.3
96480,0,6030,0.8
96481,1,6030,0.9
96482,2,6030,1.0
96483,3,6030,0.9
96484,4,6030,0.7
96485,5,6030,0.5
96486,6,6030,0.6
96487,7,6030,0.4
96488,8,6030,0.3
96489,9,6030,0.4
96490,10,6030,0.5
96491,11,6030,1.0
96492,12,6030,0.2
96493,13,6030,0.6
96494,14,6030,0.4
96495,15,6030,0.3
96496,0,6031,0.8
96497,1,6031,0.9
96498,2,6031,0.8
96499,3,6031,0.9
96500,4,6031,0.7
96501,5,6031,0.6
96502,6,6031,0.6
96503,7,6031,0.5
96504,8,6031,0.7
96505,9,6031,0.5
96506,10,6031,0.4
96507,11,6031,0.8
96508,12,6031,0.4
96509,13,6031,0.7
96510,14,6031,0.4
96511,15,6031,0.3
96512,0,6032,0.9
96513,1,6032,1.0
96514,2,6032,0.8
96515,3,6032,0.7
96516,4,6032,0.8
96517,5,6032,0.9
96518,6,6032,0.7
96519,7,6032,0.8
96520,8,6032,0.6
96521,9,6032,0.5
96522,10,6032,0.4
96523,11,6032,0.7
96524,12,6032,0.5
96525,13,6032,0.5
96526,14,6032,0.6
96527,15,6032,0.4
96528,0,6033,0.8
96529,1,6033,0.9
96530,2,6033,1.0
96531,3,6033,0.7
96532,4,6033,0.8
96533,5,6033,0.6
96534,6,6033,0.9
96535,7,6033,0.5
96536,8,6033,0.6
96537,9,6033,0.4
96538,10,6033,0.5
96539,11,6033,1.0
96540,12,6033,0.3
96541,13,6033,0.7
96542,14,6033,0.5
96543,15,6033,0.4
96544,0,6034,0.9
96545,1,6034,1.0
96546,2,6034,0.8
96547,3,6034,0.8
96548,4,6034,0.7
96549,5,6034,0.6
96550,6,6034,0.5
96551,7,6034,0.4
96552,8,6034,0.7
96553,9,6034,0.3
96554,10,6034,0.2
96555,11,6034,0.6
96556,12,6034,0.2
96557,13,6034,0.5
96558,14,6034,0.4
96559,15,6034,0.3
96560,0,6035,0.9
96561,1,6035,1.0
96562,2,6035,0.9
96563,3,6035,0.8
96564,4,6035,0.9
96565,5,6035,0.5
96566,6,6035,0.6
96567,7,6035,0.4
96568,8,6035,0.7
96569,9,6035,0.3
96570,10,6035,0.2
96571,11,6035,0.8
96572,12,6035,0.3
96573,13,6035,1.0
96574,14,6035,0.5
96575,15,6035,0.2
96576,0,6036,0.8
96577,1,6036,0.9
96578,2,6036,1.0
96579,3,6036,0.7
96580,4,6036,0.9
96581,5,6036,0.6
96582,6,6036,0.7
96583,7,6036,0.5
96584,8,6036,0.6
96585,9,6036,0.4
96586,10,6036,0.3
96587,11,6036,0.9
96588,12,6036,0.4
96589,13,6036,0.8
96590,14,6036,0.5
96591,15,6036,0.3
96592,0,6037,0.9
96593,1,6037,1.0
96594,2,6037,0.8
96595,3,6037,0.7
96596,4,6037,0.8
96597,5,6037,0.6
96598,6,6037,0.7
96599,7,6037,0.5
96600,8,6037,0.6
96601,9,6037,0.4
96602,10,6037,0.5
96603,11,6037,0.7
96604,12,6037,0.3
96605,13,6037,0.6
96606,14,6037,0.4
96607,15,6037,0.3
96608,0,6038,0.9
96609,1,6038,0.8
96610,2,6038,0.9
96611,3,6038,0.7
96612,4,6038,1.0
96613,5,6038,0.5
96614,6,6038,0.6
96615,7,6038,0.7
96616,8,6038,0.8
96617,9,6038,0.5
96618,10,6038,0.6
96619,11,6038,0.9
96620,12,6038,0.4
96621,13,6038,1.0
96622,14,6038,0.6
96623,15,6038,0.5
96624,0,6039,0.9
96625,1,6039,0.8
96626,2,6039,0.9
96627,3,6039,0.7
96628,4,6039,0.8
96629,5,6039,0.8
96630,6,6039,0.9
96631,7,6039,0.7
96632,8,6039,0.5
96633,9,6039,0.4
96634,10,6039,0.4
96635,11,6039,0.6
96636,12,6039,0.3
96637,13,6039,0.5
96638,14,6039,0.6
96639,15,6039,0.3
96640,0,6040,0.9
96641,1,6040,1.0
96642,2,6040,0.8
96643,3,6040,0.7
96644,4,6040,0.6
96645,5,6040,0.7
96646,6,6040,0.6
96647,7,6040,0.5
96648,8,6040,0.5
96649,9,6040,0.4
96650,10,6040,0.3
96651,11,6040,0.8
96652,12,6040,0.2
96653,13,6040,0.5
96654,14,6040,0.4
96655,15,6040,0.3
96656,0,6041,0.9
96657,1,6041,1.0
96658,2,6041,0.9
96659,3,6041,0.8
96660,4,6041,0.8
96661,5,6041,0.7
96662,6,6041,0.6
96663,7,6041,0.7
96664,8,6041,0.6
96665,9,6041,0.5
96666,10,6041,0.4
96667,11,6041,0.8
96668,12,6041,0.5
96669,13,6041,0.7
96670,14,6041,0.6
96671,15,6041,0.5
96672,0,6042,0.4
96673,1,6042,0.7
96674,2,6042,0.9
96675,3,6042,0.8
96676,4,6042,0.5
96677,5,6042,0.6
96678,6,6042,1.0
96679,7,6042,0.3
96680,8,6042,0.2
96681,9,6042,0.9
96682,10,6042,1.0
96683,11,6042,0.8
96684,12,6042,0.2
96685,13,6042,0.5
96686,14,6042,0.4
96687,15,6042,0.3
96688,0,6043,0.8
96689,1,6043,0.9
96690,2,6043,0.9
96691,3,6043,0.8
96692,4,6043,0.7
96693,5,6043,0.6
96694,6,6043,0.7
96695,7,6043,0.5
96696,8,6043,0.6
96697,9,6043,0.5
96698,10,6043,0.6
96699,11,6043,0.8
96700,12,6043,0.4
96701,13,6043,0.7
96702,14,6043,0.5
96703,15,6043,0.4
96704,0,6044,0.7
96705,1,6044,0.6
96706,2,6044,0.8
96707,3,6044,0.5
96708,4,6044,0.8
96709,5,6044,0.9
96710,6,6044,0.9
96711,7,6044,1.0
96712,8,6044,0.6
96713,9,6044,0.7
96714,10,6044,0.8
96715,11,6044,0.5
96716,12,6044,0.8
96717,13,6044,0.7
96718,14,6044,1.0
96719,15,6044,0.9
96720,0,6045,0.8
96721,1,6045,0.9
96722,2,6045,1.0
96723,3,6045,0.9
96724,4,6045,0.8
96725,5,6045,0.7
96726,6,6045,0.9
96727,7,6045,0.6
96728,8,6045,0.5
96729,9,6045,0.8
96730,10,6045,0.7
96731,11,6045,1.0
96732,12,6045,0.4
96733,13,6045,0.5
96734,14,6045,0.6
96735,15,6045,0.3
96736,0,6046,0.9
96737,1,6046,0.8
96738,2,6046,0.8
96739,3,6046,0.7
96740,4,6046,0.9
96741,5,6046,0.6
96742,6,6046,0.7
96743,7,6046,0.8
96744,8,6046,0.5
96745,9,6046,0.4
96746,10,6046,0.3
96747,11,6046,0.5
96748,12,6046,0.4
96749,13,6046,0.6
96750,14,6046,0.7
96751,15,6046,0.5
96752,0,6047,0.6
96753,1,6047,0.8
96754,2,6047,0.9
96755,3,6047,0.7
96756,4,6047,0.5
96757,5,6047,0.4
96758,6,6047,0.6
96759,7,6047,0.3
96760,8,6047,0.4
96761,9,6047,0.8
96762,10,6047,0.9
96763,11,6047,0.9
96764,12,6047,0.3
96765,13,6047,0.4
96766,14,6047,0.5
96767,15,6047,0.3
96768,0,6048,0.9
96769,1,6048,0.8
96770,2,6048,0.6
96771,3,6048,0.5
96772,4,6048,0.8
96773,5,6048,0.7
96774,6,6048,0.5
96775,7,6048,0.8
96776,8,6048,0.9
96777,9,6048,0.4
96778,10,6048,0.3
96779,11,6048,0.4
96780,12,6048,0.8
96781,13,6048,0.7
96782,14,6048,0.6
96783,15,6048,0.6
96784,0,6049,0.7
96785,1,6049,0.8
96786,2,6049,0.9
96787,3,6049,0.6
96788,4,6049,0.7
96789,5,6049,0.5
96790,6,6049,0.8
96791,7,6049,0.4
96792,8,6049,0.5
96793,9,6049,0.6
96794,10,6049,0.7
96795,11,6049,0.9
96796,12,6049,0.3
96797,13,6049,0.5
96798,14,6049,0.6
96799,15,6049,0.4
96800,0,6050,0.7
96801,1,6050,0.8
96802,2,6050,0.9
96803,3,6050,0.7
96804,4,6050,0.8
96805,5,6050,0.6
96806,6,6050,0.7
96807,7,6050,0.5
96808,8,6050,0.6
96809,9,6050,0.5
96810,10,6050,0.5
96811,11,6050,0.8
96812,12,6050,0.4
96813,13,6050,0.6
96814,14,6050,0.5
96815,15,6050,0.4
96816,0,6051,0.9
96817,1,6051,0.8
96818,2,6051,0.7
96819,3,6051,0.6
96820,4,6051,0.8
96821,5,6051,0.9
96822,6,6051,0.8
96823,7,6051,1.0
96824,8,6051,0.5
96825,9,6051,0.4
96826,10,6051,0.4
96827,11,6051,0.5
96828,12,6051,0.3
96829,13,6051,0.5
96830,14,6051,0.6
96831,15,6051,0.3
96832,0,6052,1.0
96833,1,6052,1.0
96834,2,6052,0.9
96835,3,6052,0.8
96836,4,6052,1.0
96837,5,6052,0.6
96838,6,6052,0.6
96839,7,6052,0.5
96840,8,6052,0.9
96841,9,6052,0.4
96842,10,6052,0.4
96843,11,6052,0.8
96844,12,6052,0.5
96845,13,6052,0.9
96846,14,6052,0.6
96847,15,6052,0.5
96848,0,6053,0.8
96849,1,6053,0.9
96850,2,6053,0.9
96851,3,6053,0.8
96852,4,6053,0.7
96853,5,6053,0.6
96854,6,6053,0.7
96855,7,6053,0.5
96856,8,6053,0.6
96857,9,6053,0.4
96858,10,6053,0.5
96859,11,6053,0.8
96860,12,6053,0.4
96861,13,6053,0.7
96862,14,6053,0.5
96863,15,6053,0.3
96864,0,6054,0.9
96865,1,6054,1.0
96866,2,6054,0.8
96867,3,6054,0.7
96868,4,6054,0.8
96869,5,6054,0.6
96870,6,6054,0.5
96871,7,6054,0.9
96872,8,6054,0.7
96873,9,6054,0.4
96874,10,6054,0.3
96875,11,6054,0.6
96876,12,6054,0.5
96877,13,6054,0.7
96878,14,6054,0.6
96879,15,6054,0.4
96880,0,6055,0.8
96881,1,6055,0.9
96882,2,6055,0.8
96883,3,6055,0.7
96884,4,6055,0.6
96885,5,6055,0.9
96886,6,6055,0.8
96887,7,6055,0.7
96888,8,6055,0.5
96889,9,6055,0.6
96890,10,6055,0.5
96891,11,6055,0.6
96892,12,6055,0.4
96893,13,6055,0.5
96894,14,6055,0.6
96895,15,6055,0.4
96896,0,6056,0.7
96897,1,6056,0.9
96898,2,6056,0.8
96899,3,6056,0.7
96900,4,6056,0.8
96901,5,6056,0.4
96902,6,6056,0.6
96903,7,6056,0.5
96904,8,6056,0.6
96905,9,6056,0.3
96906,10,6056,0.4
96907,11,6056,0.9
96908,12,6056,0.3
96909,13,6056,0.8
96910,14,6056,0.5
96911,15,6056,0.3
96912,0,6057,0.9
96913,1,6057,1.0
96914,2,6057,0.8
96915,3,6057,0.7
96916,4,6057,0.8
96917,5,6057,0.9
96918,6,6057,0.8
96919,7,6057,0.7
96920,8,6057,0.6
96921,9,6057,0.5
96922,10,6057,0.4
96923,11,6057,0.6
96924,12,6057,0.5
96925,13,6057,0.7
96926,14,6057,0.6
96927,15,6057,0.4
96928,0,6058,0.8
96929,1,6058,0.9
96930,2,6058,0.7
96931,3,6058,0.6
96932,4,6058,0.5
96933,5,6058,0.6
96934,6,6058,0.7
96935,7,6058,0.7
96936,8,6058,0.4
96937,9,6058,0.5
96938,10,6058,0.4
96939,11,6058,0.6
96940,12,6058,0.3
96941,13,6058,0.4
96942,14,6058,0.5
96943,15,6058,0.3
96944,0,6059,0.9
96945,1,6059,1.0
96946,2,6059,0.9
96947,3,6059,0.8
96948,4,6059,0.8
96949,5,6059,0.6
96950,6,6059,0.7
96951,7,6059,0.5
96952,8,6059,0.8
96953,9,6059,0.5
96954,10,6059,0.4
96955,11,6059,0.9
96956,12,6059,0.5
96957,13,6059,0.9
96958,14,6059,0.4
96959,15,6059,0.3
96960,0,6060,0.9
96961,1,6060,1.0
96962,2,6060,0.8
96963,3,6060,0.6
96964,4,6060,0.9
96965,5,6060,0.5
96966,6,6060,0.6
96967,7,6060,0.7
96968,8,6060,0.8
96969,9,6060,0.4
96970,10,6060,0.3
96971,11,6060,0.6
96972,12,6060,0.5
96973,13,6060,0.9
96974,14,6060,0.7
96975,15,6060,0.4
96976,0,6061,0.9
96977,1,6061,1.0
96978,2,6061,1.0
96979,3,6061,0.8
96980,4,6061,0.9
96981,5,6061,0.6
96982,6,6061,0.7
96983,7,6061,0.5
96984,8,6061,0.8
96985,9,6061,0.4
96986,10,6061,0.5
96987,11,6061,0.9
96988,12,6061,0.3
96989,13,6061,0.9
96990,14,6061,0.6
96991,15,6061,0.4
96992,0,6062,0.9
96993,1,6062,0.8
96994,2,6062,0.7
96995,3,6062,0.6
96996,4,6062,0.8
96997,5,6062,1.0
96998,6,6062,0.9
96999,7,6062,0.9
97000,8,6062,0.5
97001,9,6062,0.4
97002,10,6062,0.3
97003,11,6062,0.5
97004,12,6062,0.7
97005,13,6062,0.6
97006,14,6062,0.8
97007,15,6062,0.6
97008,0,6063,0.8
97009,1,6063,0.9
97010,2,6063,0.9
97011,3,6063,0.7
97012,4,6063,0.8
97013,5,6063,0.6
97014,6,6063,0.6
97015,7,6063,0.5
97016,8,6063,0.8
97017,9,6063,0.4
97018,10,6063,0.4
97019,11,6063,0.7
97020,12,6063,0.5
97021,13,6063,0.8
97022,14,6063,0.6
97023,15,6063,0.5
97024,0,6064,0.8
97025,1,6064,0.9
97026,2,6064,0.8
97027,3,6064,0.7
97028,4,6064,0.6
97029,5,6064,0.9
97030,6,6064,0.8
97031,7,6064,0.7
97032,8,6064,0.5
97033,9,6064,0.4
97034,10,6064,0.3
97035,11,6064,0.6
97036,12,6064,0.4
97037,13,6064,0.5
97038,14,6064,0.6
97039,15,6064,0.3
97040,0,6065,0.8
97041,1,6065,0.9
97042,2,6065,0.8
97043,3,6065,0.7
97044,4,6065,0.8
97045,5,6065,0.6
97046,6,6065,0.7
97047,7,6065,0.6
97048,8,6065,0.7
97049,9,6065,0.5
97050,10,6065,0.5
97051,11,6065,0.9
97052,12,6065,0.4
97053,13,6065,0.7
97054,14,6065,0.5
97055,15,6065,0.4
97056,0,6066,0.9
97057,1,6066,1.0
97058,2,6066,1.0
97059,3,6066,0.8
97060,4,6066,0.9
97061,5,6066,0.6
97062,6,6066,0.7
97063,7,6066,0.5
97064,8,6066,0.8
97065,9,6066,0.4
97066,10,6066,0.5
97067,11,6066,0.9
97068,12,6066,0.4
97069,13,6066,0.9
97070,14,6066,0.5
97071,15,6066,0.4
97072,0,6067,0.8
97073,1,6067,0.9
97074,2,6067,1.0
97075,3,6067,0.7
97076,4,6067,0.8
97077,5,6067,0.6
97078,6,6067,0.9
97079,7,6067,0.5
97080,8,6067,0.6
97081,9,6067,0.4
97082,10,6067,0.5
97083,11,6067,0.9
97084,12,6067,0.3
97085,13,6067,0.7
97086,14,6067,0.4
97087,15,6067,0.3
97088,0,6068,0.8
97089,1,6068,0.9
97090,2,6068,0.9
97091,3,6068,0.6
97092,4,6068,0.8
97093,5,6068,1.0
97094,6,6068,1.0
97095,7,6068,0.9
97096,8,6068,0.5
97097,9,6068,0.5
97098,10,6068,0.4
97099,11,6068,0.5
97100,12,6068,0.4
97101,13,6068,0.5
97102,14,6068,0.7
97103,15,6068,0.4
97104,0,6069,0.8
97105,1,6069,0.7
97106,2,6069,0.9
97107,3,6069,0.8
97108,4,6069,0.7
97109,5,6069,0.6
97110,6,6069,0.9
97111,7,6069,0.8
97112,8,6069,0.5
97113,9,6069,0.7
97114,10,6069,0.8
97115,11,6069,0.9
97116,12,6069,0.4
97117,13,6069,0.6
97118,14,6069,0.7
97119,15,6069,0.5
97120,0,6070,0.7
97121,1,6070,0.6
97122,2,6070,0.5
97123,3,6070,0.4
97124,4,6070,0.7
97125,5,6070,0.9
97126,6,6070,0.8
97127,7,6070,0.9
97128,8,6070,0.4
97129,9,6070,0.5
97130,10,6070,0.4
97131,11,6070,0.3
97132,12,6070,0.6
97133,13,6070,0.5
97134,14,6070,0.8
97135,15,6070,0.7
97136,0,6071,0.8
97137,1,6071,0.9
97138,2,6071,0.9
97139,3,6071,0.7
97140,4,6071,0.8
97141,5,6071,0.5
97142,6,6071,0.6
97143,7,6071,0.4
97144,8,6071,0.7
97145,9,6071,0.4
97146,10,6071,0.5
97147,11,6071,0.8
97148,12,6071,0.3
97149,13,6071,0.9
97150,14,6071,0.4
97151,15,6071,0.3
97152,0,6072,0.9
97153,1,6072,1.0
97154,2,6072,0.9
97155,3,6072,0.8
97156,4,6072,0.8
97157,5,6072,0.6
97158,6,6072,0.7
97159,7,6072,0.5
97160,8,6072,0.7
97161,9,6072,0.5
97162,10,6072,0.4
97163,11,6072,0.8
97164,12,6072,0.6
97165,13,6072,0.7
97166,14,6072,0.5
97167,15,6072,0.4
97168,0,6073,0.9
97169,1,6073,1.0
97170,2,6073,0.8
97171,3,6073,0.9
97172,4,6073,0.7
97173,5,6073,0.5
97174,6,6073,0.6
97175,7,6073,0.4
97176,8,6073,0.8
97177,9,6073,0.5
97178,10,6073,0.4
97179,11,6073,0.9
97180,12,6073,0.3
97181,13,6073,0.7
97182,14,6073,0.4
97183,15,6073,0.3
97184,0,6074,0.9
97185,1,6074,0.8
97186,2,6074,0.9
97187,3,6074,0.7
97188,4,6074,0.9
97189,5,6074,0.5
97190,6,6074,0.6
97191,7,6074,0.4
97192,8,6074,0.8
97193,9,6074,0.5
97194,10,6074,0.5
97195,11,6074,0.8
97196,12,6074,0.3
97197,13,6074,0.9
97198,14,6074,0.5
97199,15,6074,0.4
97200,0,6075,0.9
97201,1,6075,0.8
97202,2,6075,0.7
97203,3,6075,0.6
97204,4,6075,0.8
97205,5,6075,0.6
97206,6,6075,0.5
97207,7,6075,0.8
97208,8,6075,0.7
97209,9,6075,0.4
97210,10,6075,0.3
97211,11,6075,0.5
97212,12,6075,0.6
97213,13,6075,0.7
97214,14,6075,0.6
97215,15,6075,0.4
97216,0,6076,0.8
97217,1,6076,0.9
97218,2,6076,1.0
97219,3,6076,0.8
97220,4,6076,0.7
97221,5,6076,0.6
97222,6,6076,0.7
97223,7,6076,0.5
97224,8,6076,0.6
97225,9,6076,0.4
97226,10,6076,0.3
97227,11,6076,0.9
97228,12,6076,0.5
97229,13,6076,0.6
97230,14,6076,0.4
97231,15,6076,0.3
97232,0,6077,0.9
97233,1,6077,1.0
97234,2,6077,1.0
97235,3,6077,0.8
97236,4,6077,0.9
97237,5,6077,0.5
97238,6,6077,0.6
97239,7,6077,0.4
97240,8,6077,0.8
97241,9,6077,0.5
97242,10,6077,0.4
97243,11,6077,1.0
97244,12,6077,0.3
97245,13,6077,0.9
97246,14,6077,0.4
97247,15,6077,0.3
97248,0,6078,0.8
97249,1,6078,0.7
97250,2,6078,0.9
97251,3,6078,0.7
97252,4,6078,0.8
97253,5,6078,0.6
97254,6,6078,0.9
97255,7,6078,0.7
97256,8,6078,0.5
97257,9,6078,0.6
97258,10,6078,0.8
97259,11,6078,0.9
97260,12,6078,0.4
97261,13,6078,0.6
97262,14,6078,0.8
97263,15,6078,0.5
97264,0,6079,0.8
97265,1,6079,0.6
97266,2,6079,0.5
97267,3,6079,0.4
97268,4,6079,0.9
97269,5,6079,0.7
97270,6,6079,0.6
97271,7,6079,1.0
97272,8,6079,0.9
97273,9,6079,0.4
